Channel URL,Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
http://www.youtube.com/@francinenguini3249,@francinenguini3249,Excellent,2023-02-11T13:56:55Z,0,0,,,,
http://www.youtube.com/@thierrysigne4333,@thierrysigne4333,Ko c la légende camerounaise👌🇨🇲,2023-02-11T13:56:13Z,0,0,,,,
http://www.youtube.com/@andyrufinnyamsi1132,@andyrufinnyamsi1132,J’ai quitté tiktok pour arriver ici à la seconde j’ai vu le teaser 😭😭😭 <br>Papa chante encore ça 100 fois ne laisse plus 😭😭,2023-02-11T13:52:35Z,1,0,,,,
http://www.youtube.com/@abdoulayenn7499,@abdoulayenn7499,Koc again and again. Never disappoints. Proud to be cameroonian 🇨🇲,2023-02-11T13:50:43Z,45,0,,,,
http://www.youtube.com/@laurellangueguim6067,@laurellangueguim6067,Woukouuu😭😭😭 he dead the game❤️🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾C&#39;est l&#39;énergie du danseur avec le béret rouge qui me retient ici🔥🔥🔥🔥,2023-02-11T13:49:03Z,0,0,,,,
http://www.youtube.com/@chapeaudepaille6107,@chapeaudepaille6107,Ko c 🇨🇲🇨🇲🇨🇲Tout es parfaite et courage à Lastar courage frère,2023-02-11T13:48:29Z,0,0,,,,
http://www.youtube.com/@smallpepper8122,@smallpepper8122,Another banger 🥰😍👌🏿🇬🇦🇬🇦🇬🇦🇬🇦,2023-02-11T13:47:02Z,4,0,,,,
http://www.youtube.com/@mirabelyensi2728,@mirabelyensi2728,The inspiration de ca! The beat won&#39;t let one breathe for a sec. Kuddos! 🔥 🔥 🔥Director Chuzih Kuddos. Exceptional skills,2023-02-11T13:47:00Z,0,0,,,,
http://www.youtube.com/@tinaemma2351,@tinaemma2351,"Ko C refait le son ci, ça dure même 10 min, c&#39;est la magie, j&#39;écoute depuis une heure je n&#39;arrive pas à m&#39;arrêter.",2023-02-11T13:42:21Z,21,1,,,,
,,,,,,@ingridmess9570,Je t’assure mes 1g de connexion sont finis ici,2023-02-15T18:25:02Z,2023-02-15T18:25:02Z
http://www.youtube.com/@abdoulayenn7499,@abdoulayenn7499,"Wow ! Notre célèbre oeufs spaghetti , la preuve que tout ce que KoC touche change. Bravo le talent ❤️❤️🇨🇲",2023-02-11T13:40:19Z,8,0,,,,
http://www.youtube.com/@guyguyken-j,@guyguyken-j,Waaarrrr après on va encore dire que quoi...? 🇨🇲🦁💪<br>Le talent est rempli et sa donne l&#39;envie de partir voir le laguida pour manger deux oeufs spaghetti avec un peu de piment et la mayonnaise 😂😭😭😂😂,2023-02-11T13:39:56Z,0,0,,,,
http://www.youtube.com/@catherinematoun5455,@catherinematoun5455,Notre commande préfère dans les cafétérias avec mayonnaise et beaucoup du piment.. Koc tu es fort bro🥰🥰🥰🥰bravo,2023-02-11T13:38:50Z,0,0,,,,
http://www.youtube.com/@Andjamy237,@Andjamy237,❤️❤️❤️❤️❤️,2023-02-11T13:34:36Z,0,0,,,,
http://www.youtube.com/@mikeivan5175,@mikeivan5175,Bravo au realo.  Tu fais du bon travail . Tu lets ce qu&#39;il faut e avant. La danse. C&#39;est trop cool. Bravo ko-c,2023-02-11T13:32:04Z,0,0,,,,
http://www.youtube.com/@philomenedjimbiforkum1095,@philomenedjimbiforkum1095,These guys can dance oh! Ko-C that’s super good. Congratulations 🎊 ❤️,2023-02-11T13:30:09Z,5,0,,,,
http://www.youtube.com/@beckymakene179,@beckymakene179,aaah song tase 💃💃more grace oo tonton K-OC,2023-02-11T13:29:01Z,0,0,,,,
http://www.youtube.com/@awadesmond8601,@awadesmond8601,Ko c is the most active musician in cameroon,2023-02-11T13:27:00Z,0,0,,,,
http://www.youtube.com/@karimblack568,@karimblack568,Le rythme Bamoun au début ❤,2023-02-11T13:20:09Z,0,0,,,,
http://www.youtube.com/@goldfisharts,@goldfisharts,"Chaii swt go ki me today 😂 😂 boy di heat back to back like kiss Daniel... <a href=""http://www.youtube.com/results?search_query=%23237"">#237</a> 🇨🇲",2023-02-11T13:16:10Z,1,0,,,,
http://www.youtube.com/@steviedjouda4505,@steviedjouda4505,C&#39;est trop top😎🌹♥️,2023-02-11T13:15:26Z,0,0,,,,
http://www.youtube.com/@angollabivanie6886,@angollabivanie6886,Ko-c connaît 😭😭😭😍😍😍😍😍😍😍😍,2023-02-11T13:13:40Z,0,0,,,,
http://www.youtube.com/@emmanuelzangue7531,@emmanuelzangue7531,Massah 🙌🏽 u di Sabi music well well papa... 🙇🏽‍♂️ ! I don&#39;t even have words my mouth be full of 2 oeufs spaghetti from the magidah !!<br>I like I share !,2023-02-11T13:12:07Z,0,0,,,,
http://www.youtube.com/@taglud,@taglud,"Ton inspiration ne fini pas, beaucoup de courage...",2023-02-11T13:10:04Z,0,0,,,,
http://www.youtube.com/@PaulSerges,@PaulSerges,Mais quelle inspiration 😭😭😭😭. Mon gars you&#39;ve kill it🔥🔥🔥🔥. Merci !,2023-02-11T13:09:26Z,0,0,,,,
http://www.youtube.com/@nikkilove4950,@nikkilove4950,The Dancing style is very good.  Commendable moves,2023-02-11T13:09:17Z,0,0,,,,
http://www.youtube.com/@nikkilove4950,@nikkilove4950,🔥🔥🔥🔥🔥🔥🔥,2023-02-11T13:07:30Z,0,0,,,,
http://www.youtube.com/@nikkilove4950,@nikkilove4950,Goosebumps on my body 😭. Ko-c you be legend. Cameroon 🇨🇲 to thw world,2023-02-11T13:07:21Z,7,0,,,,
http://www.youtube.com/@darrellnini897,@darrellnini897,Merci à l&#39;artiste d&#39;avoir valoriser nos Aboki et maïguida 😂❤️,2023-02-11T13:06:48Z,0,0,,,,
http://www.youtube.com/@erikamatsinkou1764,@erikamatsinkou1764,Si je pouvais liker et voir pour les 27 millions de camerounais je le ferais avec autant de plaisir<br><br>C&#39;est tellement satisfaisant ce son<br>Bravo KO-C et merci beaucoup pour le mood,2023-02-11T13:04:23Z,65,0,,,,
http://www.youtube.com/@guidrinendum8966,@guidrinendum8966,♥️♥️♥️♥️♥️♥️♥️🔥🔥🔥🔥🔥🔥🔥🔥♥️♥️♥️♥️♥️🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2023-02-11T13:02:35Z,0,0,,,,
http://www.youtube.com/@thahirdollar9315,@thahirdollar9315,🔥🔥🔥🥵,2023-02-11T13:02:29Z,0,0,,,,
http://www.youtube.com/@darissengueng3670,@darissengueng3670,2 œufs spaghetti 🍝 si tu n&#39; as jamais mangé essaye après vient liker  et laisse un commentaire 😍,2023-02-11T12:59:25Z,2,0,,,,
http://www.youtube.com/@tinaemma2351,@tinaemma2351,Le son ci est mal mooh. Ko C à vraiment mit la danse camerounaise en avant. J&#39;adore.,2023-02-11T12:58:13Z,1,0,,,,
http://www.youtube.com/@madeinafrica3289,@madeinafrica3289,Ça c&#39;est le song pour faire le désordre,2023-02-11T12:56:03Z,2,0,,,,
http://www.youtube.com/@charneldjudjo278,@charneldjudjo278,Tchuipp 😒 je like sa seulement par patriotisme hein. J&#39;attendais mieux de toi hein Ko.c tu me déçois 🚶🏽‍♀️<br>Tu est très talentueux mai mais franchement ce sont appart le bit il ya rien dedans ce n&#39;est ni dansant ni chantant.<br>Ceux qui viendront m&#39;insulter là je ne réponds à personne 🚶🏽‍♀️,2023-02-11T12:55:43Z,0,0,,,,
http://www.youtube.com/@clarambarga8846,@clarambarga8846,KO-C tu connais,2023-02-11T12:55:29Z,1,0,,,,
http://www.youtube.com/@sceefer7796,@sceefer7796,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2023-02-11T12:54:54Z,1,0,,,,
http://www.youtube.com/@irenebiya3293,@irenebiya3293,Tonton ko-c qui est tu ? Walaï le goût du son c&#39;est la magie deux œufs spaghetti 🍝 tu jamais vu bonne continuation.,2023-02-11T12:53:58Z,1,0,,,,
http://www.youtube.com/@patrickyombo370,@patrickyombo370,my God c&#39;est abusé ce gars c&#39;est un génie,2023-02-11T12:49:19Z,0,0,,,,
http://www.youtube.com/@essimjunior8517,@essimjunior8517,To hell with all the haters all n&#39;a say when power mic 🎤🎧 drop them go still came add views...we move🎼🎶,2023-02-11T12:39:18Z,0,0,,,,
http://www.youtube.com/@vevahnav681,@vevahnav681,La chaire de poule oukou.<br>Phillbill et ko c vont me fnir oooo,2023-02-11T12:39:04Z,0,0,,,,
http://www.youtube.com/@kptalteamtv6084,@kptalteamtv6084,C&#39;est doux... Mais c&#39;est fini! Pourquoi !?😭😭😭😭😭😭😭😭,2023-02-11T12:37:53Z,0,0,,,,
http://www.youtube.com/@essimjunior8517,@essimjunior8517,This hit lit af🤯😋😋,2023-02-11T12:37:08Z,0,0,,,,
http://www.youtube.com/@mbumirabel44,@mbumirabel44,King . There is none like u no cap. This is creativity,2023-02-11T12:29:48Z,0,0,,,,
http://www.youtube.com/@filsrichardodoussoune1581,@filsrichardodoussoune1581,C&#39;est falide 🙏🙏🙏🙏,2023-02-11T12:28:04Z,0,0,,,,
http://www.youtube.com/@emilyrose5027,@emilyrose5027,ok.c avec l&#39;inspiration 🇨🇲🇨🇲🇨🇲🇨🇲.. c&#39;est l&#39;Afrique ohhh,2023-02-11T12:23:21Z,0,0,,,,
http://www.youtube.com/@cafechoco8180,@cafechoco8180,Donnons aussi les mains à Phillbill👏👏,2023-02-11T12:22:58Z,1,0,,,,
http://www.youtube.com/@nkotalbertpaul8221,@nkotalbertpaul8221,Noooonnnn Ndolè tu connais tu ya norrr,2023-02-11T12:21:48Z,0,0,,,,
http://www.youtube.com/@movieafrica237,@movieafrica237,Chaiiiii ko c ya clip na die😍😍😍,2023-02-11T12:18:36Z,0,0,,,,
http://www.youtube.com/@baw2898,@baw2898,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥<br>Nomatter the noise way Wuna di make Wuna ko still dance this song 😂😂😂😂,2023-02-11T12:15:47Z,1,0,,,,
http://www.youtube.com/@syntychepelatiaonguene8248,@syntychepelatiaonguene8248,Cool,2023-02-11T12:10:01Z,0,0,,,,
http://www.youtube.com/@cassandraedoube1350,@cassandraedoube1350,Koc never disappointed,2023-02-11T12:05:15Z,0,0,,,,
http://www.youtube.com/@cassandraedoube1350,@cassandraedoube1350,🔥🔥🔥🔥🔥,2023-02-11T12:05:02Z,0,0,,,,
http://www.youtube.com/@galileetedga8929,@galileetedga8929,"Le clip c&#39;est la guerre, la gars en béret rouge 👏",2023-02-11T12:02:15Z,1,0,,,,
http://www.youtube.com/@seraphinebissila2339,@seraphinebissila2339,"Je suis là, moi même je suis dépassée, j&#39;ai pas les mots🥺 gars Ko-c vient de se certifier comme véritable ARTISTE dans ma tête, bravo🔥🇨🇲, c&#39;est ce qu&#39;on veut, Bravo Ko-c, Bravo ! TU ES BON. Discret, dans ton comportement et ta musique mais tellement bavard dans ton talent. Si quelqu&#39;un sait voir, il verra que tu es animé et déterminé sur un but précis, ton regard, montre ta rage de réussir et de rester dans la conformité. COURAGE 🔥🔥",2023-02-11T11:58:15Z,45,1,,,,
,,,,,,@michelnzeudeu7804,"bjr mme, Mike depuis le kmer",2025-01-10T05:45:35Z,2025-01-10T05:45:35Z
http://www.youtube.com/@kenfackjidicael9581,@kenfackjidicael9581,Merci KO-C de valoriser la danse dans tes clips. L&#39;expression corporelle est au rendez-vous et la synchronisation est professionnelle.<br><br>Big up à l&#39;équipe de choregaphes,2023-02-11T11:52:34Z,194,3,,,,
,,,,,,@elviskanga419,Je suis de la côte d&#39;ivoire j&#39;adore le  morceaux ko-c tu es l&#39;homme hein,2023-07-20T17:37:18Z,2023-07-20T17:37:18Z
,,,,,,@rosebetebe1243,Ko C est le meilleur de tous 👍👍👍,2023-02-13T21:46:41Z,2023-02-13T21:46:41Z
,,,,,,@olivekamsu4213,En vrai,2023-02-13T12:04:34Z,2023-02-13T12:04:34Z
http://www.youtube.com/@KIMYvibes,@KIMYvibes,Banger +++++ 🔥🔥🔥🔥,2023-02-11T11:52:32Z,0,0,,,,
http://www.youtube.com/@chovittz9480,@chovittz9480,"Creativity, passion and arts all put together. 👏 . Bravo KO-C",2023-02-11T11:51:34Z,6,0,,,,
http://www.youtube.com/@fabricefoupe7153,@fabricefoupe7153,Ko-c 😆🙌🏿 je confirme tu es tranchant 🇨🇲,2023-02-11T11:50:19Z,0,0,,,,
http://www.youtube.com/@cafechoco8180,@cafechoco8180,"Abec faut sortir l&#39;instrumental du son ci, ça mérite d&#39;être étudié dans les écoles de musique, la fin surtout est un délice. Réussir à fusionner aussi parfaitement au moins 3 rythmes c&#39;est du haut niveau... KO-C tu as encore tapé très très fort💥🔥🔥",2023-02-11T11:49:59Z,8,1,,,,
,,,,,,@yveswongolo8069,Philbi,2023-02-14T11:20:20Z,2023-02-14T11:20:20Z
http://www.youtube.com/@germaineessola9228,@germaineessola9228,Maxime la vitesse et lastar un meilleur choix. La chorégraphie c&#39;est la magie. Bravo ma best,2023-02-11T11:47:32Z,0,0,,,,
http://www.youtube.com/@trackytrapper3171,@trackytrapper3171,Nice,2023-02-11T11:42:46Z,0,0,,,,
http://www.youtube.com/@pauloremix2678,@pauloremix2678,"Levels👌🏽! keep putting us on the map,bro!",2023-02-11T11:40:10Z,0,0,,,,
http://www.youtube.com/@phonespinto6894,@phonespinto6894,Atangana la star. Tu connais ta chose sur  le mbolé. 🙌🙌🙌🙌🙌,2023-02-11T11:39:39Z,0,0,,,,
http://www.youtube.com/@beyoncebibitv7040,@beyoncebibitv7040,Costumes on 🔥,2023-02-11T11:39:15Z,0,0,,,,
http://www.youtube.com/@n%C3%A9grirom%C3%A9o,@négriroméo,trop top🥺🥺🥺🥺🥺💝💝💝💝💝💝💝💝c&#39; le Cameroun qui gagne !!!<br><br>depuis hier j&#39;écoute le son en boucle 💝💝💝👌👌,2023-02-11T11:33:22Z,0,0,,,,
http://www.youtube.com/@autenticavision,@autenticavision,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a> 2 OEUFS SPAGHETTIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII<a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a>",2023-02-11T11:29:27Z,0,0,,,,
http://www.youtube.com/@arnaudmangadipende2171,@arnaudmangadipende2171,Le vidéogramme est 👌👍👍👍,2023-02-11T11:28:56Z,0,0,,,,
http://www.youtube.com/@winnieassomo2716,@winnieassomo2716,Ko-c  weeeee le broo Big up,2023-02-11T11:28:32Z,0,0,,,,
http://www.youtube.com/@constantinkadjie1955,@constantinkadjie1955,Ko-c tu es bon comme le bon bon cœur,2023-02-11T11:25:01Z,0,0,,,,
http://www.youtube.com/@lesrescapes8906,@lesrescapes8906,genie,2023-02-11T11:22:28Z,0,0,,,,
http://www.youtube.com/@jasnguiamba2388,@jasnguiamba2388,Le faiseur de clip a encore frappé,2023-02-11T11:21:11Z,0,0,,,,
http://www.youtube.com/@belindatata7523,@belindatata7523,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2023-02-11T11:21:02Z,0,0,,,,
http://www.youtube.com/@belindatata7523,@belindatata7523,Song taste ❤❤❤❤❤❤❤❤❤❤❤,2023-02-11T11:20:43Z,0,0,,,,
http://www.youtube.com/@belindatata7523,@belindatata7523,💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃💃,2023-02-11T11:20:32Z,0,0,,,,
http://www.youtube.com/@ariahazura,@ariahazura,Voila le seul cameroonais qui fais million en 1mois. En vrai tu ne decois<br>Bientot les anglophones vont dansez  le mbole,2023-02-11T11:17:21Z,0,0,,,,
http://www.youtube.com/@solenembala5793,@solenembala5793,Très bien ! Bravo le Cameroun 😉👌,2023-02-11T11:15:57Z,0,0,,,,
http://www.youtube.com/@aguimballa5737,@aguimballa5737,Tonton Ko-C 😍😍😍😍😍😍 <br>Le son ci peut me faire honte devant les gens à tout moment je veux me lever pour danser,2023-02-11T11:11:55Z,0,0,,,,
http://www.youtube.com/@nouhouchancdigni3177,@nouhouchancdigni3177,Et il n&#39;oublie pas la danse du Noun♉✌️♉ force a toi grand KO_C,2023-02-11T11:11:27Z,2,0,,,,
http://www.youtube.com/@zezinamilena1039,@zezinamilena1039,Garrrr Le son m’enjaille trop,2023-02-11T11:11:12Z,0,0,,,,
http://www.youtube.com/@moussatikambo4253,@moussatikambo4253,Waw cool depuis au Mali 🇲🇱🇲🇱🇲🇱 chez Roi 1212,2023-02-11T11:07:51Z,1,0,,,,
http://www.youtube.com/@bricesimo1558,@bricesimo1558,Bravo grand frère tu connais la chanson tu le 🤴🤴🤴🤴de la musique 🙏🙏🙏,2023-02-11T11:06:03Z,0,0,,,,
http://www.youtube.com/@aln1929,@aln1929,Power house don take the power !!<br>Je kiffe grave !!<br>C’est une tuerie!!,2023-02-11T11:04:06Z,0,0,,,,
http://www.youtube.com/@norgims4406,@norgims4406,Ko-c tu prouve toujours que tu est le roi du game...🔥✊,2023-02-11T11:03:24Z,4,0,,,,
http://www.youtube.com/@epeynchinghe22,@epeynchinghe22,Koc N hit song na 5n6,2023-02-11T10:57:32Z,0,0,,,,
http://www.youtube.com/@thebrainlounge_withkevin,@thebrainlounge_withkevin,Depuis la TURQUIE malgré le tremblement de terre merci de me Rappeller qu&#39;un camerounais reste un LION. COMBATTANT nous sommes. 🟩🔴🟡,2023-02-11T10:56:44Z,3,1,,,,
,,,,,,@njikeable,Courage,2023-02-11T12:14:27Z,2023-02-11T12:14:27Z
http://www.youtube.com/@myriamlaken5940,@myriamlaken5940,Whoua,2023-02-11T10:56:42Z,0,0,,,,
http://www.youtube.com/@labaronne4802,@labaronne4802,tonton ko c your 2 shirt no dey ys place dey ohhh pass kill us with vibes 🔥🔥🔥🔥🔥🔥🔥,2023-02-11T10:54:37Z,0,0,,,,
http://www.youtube.com/@kassrasalah7062,@kassrasalah7062,🥊🔥 respect,2023-02-11T10:54:17Z,0,0,,,,
http://www.youtube.com/@Djo237-b5x,@Djo237-b5x,Ko-c tu veux seulement nous faire travailler le cardio?😂😂,2023-02-11T10:53:48Z,1,0,,,,
http://www.youtube.com/@mr___amour,@mr___amour,C&#39;est fort hein😀❤️,2023-02-11T10:51:30Z,1,0,,,,
http://www.youtube.com/@orlanepondo6220,@orlanepondo6220,La kalite de beat ci on met dehors tous ceux qui sont assis🥳🥳🥳🥳🥳,2023-02-11T10:50:25Z,1,0,,,,
http://www.youtube.com/@possi98,@possi98,ouais quand le nguemé t&#39;a kill toute la journée et que la macho back du marché et dis on go chez le maguida....les larmes !!!,2023-02-11T10:49:46Z,0,0,,,,
http://www.youtube.com/@armelleatsama3591,@armelleatsama3591,"Quel créativité, quel talent🔥🔥🔥, tout ça avec plein d humour un pur délice bravooooo",2023-02-11T10:46:53Z,3,0,,,,
http://www.youtube.com/@florencekamgangmotho9449,@florencekamgangmotho9449,Merci a tous les maguida qui nous nourrissent au bled.,2023-02-11T10:45:49Z,1,0,,,,
http://www.youtube.com/@bachtechnology9989,@bachtechnology9989,Hard work pays...chop Ko-C...you know how to play with beat man...More Grace to you pen and paper 📃 🙌... May God continues empower you for us 🇨🇲,2023-02-11T10:44:57Z,6,0,,,,
http://www.youtube.com/@kinyuysighan7259,@kinyuysighan7259,Phill bill the beat maker,2023-02-11T10:44:18Z,0,0,,,,
http://www.youtube.com/@elvismeledje214,@elvismeledje214,Il déçoit jamais ce mec,2023-02-11T10:42:22Z,0,0,,,,
http://www.youtube.com/@swizzcomedy4155,@swizzcomedy4155,never disappiont,2023-02-11T10:41:48Z,0,0,,,,
http://www.youtube.com/@shuemelda3529,@shuemelda3529,Crazy vibes.  Big Ko C for  a reason.,2023-02-11T10:41:26Z,0,0,,,,
http://www.youtube.com/@sylviemache9307,@sylviemache9307,Ko-c ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👏👏👏💪💪💪💪🇨🇲🇨🇲🇨🇲🇨🇲💃💃💃💃🥰🥰🥳🥳🥳🥳🥳💃💃💃💃💃👆👆 le meilleur de sa génération a encore frappé ❤️❤️❤️👏👏👏👏,2023-02-11T10:38:52Z,0,0,,,,
http://www.youtube.com/@donaldachodo6559,@donaldachodo6559,asay ma grand u d ever taya so? ur inspiration too much. i just love it,2023-02-11T10:34:58Z,0,0,,,,
http://www.youtube.com/@menders699,@menders699,"ON VEUT LES T-SHIRT, ça se vend où pardon!!!😍😍😍😍😍😍😍😍😍",2023-02-11T10:34:35Z,0,0,,,,
http://www.youtube.com/@stanislasfonkou422,@stanislasfonkou422,Champion tu a débloquer le niveau🙌🙌🙌🙌🙌🙌,2023-02-11T10:34:25Z,0,0,,,,
http://www.youtube.com/@STKOfficial,@STKOfficial,Moi qui croyait que le titre était une métaphore 😂😂😂,2023-02-11T10:31:49Z,0,0,,,,
http://www.youtube.com/@gaelletadjuidje6807,@gaelletadjuidje6807,"Le rythme est dans le sang, ça fait monter la température 💃💃💃💃💃💃💃",2023-02-11T10:31:26Z,0,0,,,,
http://www.youtube.com/@alexfouatia9534,@alexfouatia9534,Faudrait pas seulement qu’après ils augmentent le prix hein entouka bravo les Gars vont confirmer,2023-02-11T10:30:22Z,0,0,,,,
http://www.youtube.com/@maestroproofficiel5527,@maestroproofficiel5527,Tu m’as fais manger deux œufs 🥚 spaghettis chez Maguida ce matin sans même le vouloir 😊,2023-02-11T10:30:11Z,0,0,,,,
http://www.youtube.com/@isaedjemba3955,@isaedjemba3955,Après toi c&#39;est le néant,2023-02-11T10:28:08Z,0,0,,,,
http://www.youtube.com/@naoussidilanne2302,@naoussidilanne2302,La référence même même de la musique au Cameroun Mr ko-c respect,2023-02-11T10:27:55Z,0,0,,,,
http://www.youtube.com/@ulrishdjofang3231,@ulrishdjofang3231,Je clique sur le pousse du bas 👎🏾 parcequ on ne donne jamais 10/10😂c est trop fort vieux mince Genesis là on va même s en sortir tu avais raison de demander au autre artiste de sortir vite leur Album avant que tu ne sortes ta part.Trop fort 💪,2023-02-11T10:21:44Z,0,0,,,,
